Id,parentId,Workload,Server,Category,Type,Application name(s),Environment,Migration Intent,Operating System,Dependencies,Softwares(#),Support status,Security risks,Discovery method,Hypervisor type,Host,Tags,DB instances(#),Databases(#),Webapps(#),Fileshares(#),vCores(#),Memory (MB),Disks(#),Allocated storage (GB),OS Family,Support ends in (Days),Power status,Connected appliance,First discovered at,Last updated at,Processor,Database edition,Framework version,Protocol,DB engine status,HADR configuration,IPv6/IPv4,App ARM ID name(s)
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0244-4000-a001-000000000244","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0244-4000-a001-000000000244","vm-prod-data-warehouse-etl-03","vm-prod-data-warehouse-etl-03","Server","Linux server","-","-","-","Rocky Linux 9 (64-bit)","-","-","-","-","Import","VMware","-","{}","-","-","-","-","9","24576","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0245-4000-a001-000000000245","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0245-4000-a001-000000000245","vm-prod-data-warehouse-etl-04","vm-prod-data-warehouse-etl-04","Server","Linux server","-","-","-","Rocky Linux 9 (64-bit)","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0246-4000-a001-000000000246","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0246-4000-a001-000000000246","vm-prod-data-warehouse-report-01","vm-prod-data-warehouse-report-01","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0247-4000-a001-000000000247","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0247-4000-a001-000000000247","vm-prod-data-warehouse-report-02","vm-prod-data-warehouse-report-02","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","26624","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0248-4000-a001-000000000248","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0248-4000-a001-000000000248","vm-prod-data-warehouse-report-03","vm-prod-data-warehouse-report-03","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0249-4000-a001-000000000249","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0249-4000-a001-000000000249","vm-prod-data-warehouse-report-04","vm-prod-data-warehouse-report-04","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","26624","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0196-4000-a001-000000000196","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0196-4000-a001-000000000196","vm-prod-ehr-core-app-01","vm-prod-ehr-core-app-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","32768","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0197-4000-a001-000000000197","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0197-4000-a001-000000000197","vm-prod-ehr-core-app-02","vm-prod-ehr-core-app-02","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","34816","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0198-4000-a001-000000000198","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0198-4000-a001-000000000198","vm-prod-ehr-core-app-03","vm-prod-ehr-core-app-03","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","32768","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0199-4000-a001-000000000199","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0199-4000-a001-000000000199","vm-prod-ehr-core-app-04","vm-prod-ehr-core-app-04","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","34816","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0200-4000-a001-000000000200","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0200-4000-a001-000000000200","vm-prod-ehr-core-app-05","vm-prod-ehr-core-app-05","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","32768","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0201-4000-a001-000000000201","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0201-4000-a001-000000000201","vm-prod-ehr-core-app-06","vm-prod-ehr-core-app-06","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","34816","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0202-4000-a001-000000000202","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0202-4000-a001-000000000202","vm-prod-ehr-core-app-07","vm-prod-ehr-core-app-07","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","32768","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0203-4000-a001-000000000203","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0203-4000-a001-000000000203","vm-prod-ehr-core-app-08","vm-prod-ehr-core-app-08","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","34816","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0204-4000-a001-000000000204","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0204-4000-a001-000000000204","vm-prod-ehr-core-db-01","vm-prod-ehr-core-db-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0205-4000-a001-000000000205","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0205-4000-a001-000000000205","vm-prod-ehr-core-db-02","vm-prod-ehr-core-db-02","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0206-4000-a001-000000000206","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0206-4000-a001-000000000206","vm-prod-ehr-core-db-03","vm-prod-ehr-core-db-03","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0207-4000-a001-000000000207","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0207-4000-a001-000000000207","vm-prod-ehr-core-db-04","vm-prod-ehr-core-db-04","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0192-4000-a001-000000000192","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0192-4000-a001-000000000192","vm-prod-ehr-core-web-01","vm-prod-ehr-core-web-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0193-4000-a001-000000000193","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0193-4000-a001-000000000193","vm-prod-ehr-core-web-02","vm-prod-ehr-core-web-02","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","18432","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0194-4000-a001-000000000194","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0194-4000-a001-000000000194","vm-prod-ehr-core-web-03","vm-prod-ehr-core-web-03","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0195-4000-a001-000000000195","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0195-4000-a001-000000000195","vm-prod-ehr-core-web-04","vm-prod-ehr-core-web-04","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","18432","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0240-4000-a001-000000000240","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0240-4000-a001-000000000240","vm-prod-identity-services-db-01","vm-prod-identity-services-db-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","32768","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0241-4000-a001-000000000241","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0241-4000-a001-000000000241","vm-prod-identity-services-db-02","vm-prod-identity-services-db-02","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","32768","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0236-4000-a001-000000000236","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0236-4000-a001-000000000236","vm-prod-identity-services-idm-01","vm-prod-identity-services-idm-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0237-4000-a001-000000000237","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0237-4000-a001-000000000237","vm-prod-identity-services-idm-02","vm-prod-identity-services-idm-02","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","18432","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0238-4000-a001-000000000238","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0238-4000-a001-000000000238","vm-prod-identity-services-idm-03","vm-prod-identity-services-idm-03","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0239-4000-a001-000000000239","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0239-4000-a001-000000000239","vm-prod-identity-services-idm-04","vm-prod-identity-services-idm-04","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","18432","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0232-4000-a001-000000000232","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0232-4000-a001-000000000232","vm-prod-integration-bus-api-01","vm-prod-integration-bus-api-01","Server","Linux server","-","-","-","Red Hat Enterprise Linux 8","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0233-4000-a001-000000000233","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0233-4000-a001-000000000233","vm-prod-integration-bus-api-02","vm-prod-integration-bus-api-02","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0234-4000-a001-000000000234","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0234-4000-a001-000000000234","vm-prod-integration-bus-api-03","vm-prod-integration-bus-api-03","Server","Linux server","-","-","-","Red Hat Enterprise Linux 8","-","-","-","-","Import","VMware","-","{}","-","-","-","-","7","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0235-4000-a001-000000000235","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0235-4000-a001-000000000235","vm-prod-integration-bus-api-04","vm-prod-integration-bus-api-04","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0228-4000-a001-000000000228","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0228-4000-a001-000000000228","vm-prod-integration-bus-broker-01","vm-prod-integration-bus-broker-01","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0229-4000-a001-000000000229","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0229-4000-a001-000000000229","vm-prod-integration-bus-broker-02","vm-prod-integration-bus-broker-02","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0230-4000-a001-000000000230","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0230-4000-a001-000000000230","vm-prod-integration-bus-broker-03","vm-prod-integration-bus-broker-03","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0231-4000-a001-000000000231","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0231-4000-a001-000000000231","vm-prod-integration-bus-broker-04","vm-prod-integration-bus-broker-04","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","12288","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0260-4000-a001-000000000260","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0260-4000-a001-000000000260","vm-prod-lab-systems-app-01","vm-prod-lab-systems-app-01","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","6","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1273519Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
